,Tipo,Descripcion,Habitaciones,Banos,Area,Barrio,UPZ,Valor,Moneda,Precio,Precio_Millon,Valor_m2_Barrio,Valor_m2_Millon
161,Apartamento,Apartamento en venta en Ciudad Bolívar,3,2,59,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 173.000.000,$,173000000,173.0,3.5194954371992697,2.9322033898305087
162,Apartamento,Apartamento en venta en Usaquén,3,3,66,Usaquén,Usaquén,$ 257.000.000,$,257000000,257.0,5.65558134903221,3.893939393939394
163,Apartamento,Apartamento en venta en Chico Reservado,2,4,104,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 1.100.000.000,$,1100000000,1100.0,8.104486540013072,10.576923076923077
164,Apartamento,Apartamento en venta en Engativa,3,2,70,Engativa,Engativá,$ 298.500.000,$,298500000,298.5,2.887769666800428,4.264285714285714
165,Apartamento,Apartamento en venta en Ciudad Salitre,3,2,100,Ciudad Salitre,Ciudad Salitre Oriental,$ 680.000.000,$,680000000,680.0,7.412638847193035,6.8
166,Apartamento,Apartamento en venta en Quinta Paredes,3,2,100,Quinta Paredes,Teusaquillo,$ 680.000.000,$,680000000,680.0,5.302461344272642,6.8
167,Apartamento,Apartamento en venta en Hayuelos,3,2,45,Hayuelos,Modelia,$ 217.000.000,$,217000000,217.0,4.814082765845993,4.822222222222222
168,Apartamento,Apartamento en venta en Usaquén,3,5,178,Usaquén,Usaquén,$ 1.050.000.000,$,1050000000,1050.0,5.65558134903221,5.898876404494382
169,Casa,Casa en venta en Usaquén,4,3,105,Usaquén,Usaquén,$ 375.000.000,$,375000000,375.0,5.65558134903221,3.5714285714285716
170,Apartamento,Apartamento en venta en Cedritos,4,4,158,Cedritos,Usaquén,$ 660.000.000,$,660000000,660.0,5.027419586695463,4.177215189873418
171,Apartamento,Apartamento en venta en Zona Noroccidental,3,2,73,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 318.000.000,$,318000000,318.0,4.572008510026535,4.3561643835616435
172,Apartamento,Apartamento en venta en Cedritos,3,2,98,Cedritos,Usaquén,$ 458.000.000,$,458000000,458.0,5.027419586695463,4.673469387755102
173,Apartamento,Apartamento en venta en Santa Barbara,1,2,69,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 425.000.000,$,425000000,425.0,5.852628361947598,6.159420289855072
174,Oficina/Consultorio,Oficina/Consultorio en venta en Ciudad Salitre,4,2,200,Ciudad Salitre,Ciudad Salitre Oriental,$ 2.000.000.000,$,2000000000,2000.0,7.412638847193035,10.0
175,Apartamento,Apartamento en venta en Kennedy,3,2,78,Kennedy,Kennedy Central,$ 343.000.000,$,343000000,343.0,3.382897908271655,4.397435897435898
176,Apartamento,Apartamento en venta en Usaquén,3,4,100,Usaquén,Usaquén,$ 730.000.000,$,730000000,730.0,5.65558134903221,7.3
177,Apartamento,Apartamento en venta en Candelaria La Nueva,3,1,54,Candelaria La Nueva,La Candelaria,$ 140.000.000,$,140000000,140.0,4.0625,2.5925925925925926
178,Casa,Casa en venta en Zona Noroccidental,4,4,220,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.300.000.000,$,1300000000,1300.0,4.572008510026535,5.909090909090909
179,Apartamento,Apartamento en venta en Kennedy,3,2,89,Kennedy,Kennedy Central,$ 385.000.000,$,385000000,385.0,3.382897908271655,4.325842696629214
180,Apartamento,Apartamento en venta en Usaquén,1,2,59,Usaquén,Usaquén,$ 369.000.000,$,369000000,369.0,5.65558134903221,6.254237288135593
181,Apartamento,Apartamento en venta en Puente Aranda,1,2,51,Puente Aranda,PUENTE ARANDA: Zona Industrial + Puente Aranda,$ 366.000.000,$,366000000,366.0,3.247774594103762,7.176470588235294
182,Apartamento,Apartamento en venta en Usaquén,2,3,92,Usaquén,Usaquén,$ 378.000.000,$,378000000,378.0,5.65558134903221,4.108695652173913
183,Apartamento,Apartamento en venta en Cedritos,1,2,54,Cedritos,Usaquén,$ 355.000.000,$,355000000,355.0,5.027419586695463,6.574074074074074
184,Apartamento,Apartamento en venta en La Calleja,3,3,121,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 700.000.000,$,700000000,700.0,6.582907870377288,5.785123966942149
185,Apartamento,Apartamento en venta en La Calleja,3,3,150,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 990.000.000,$,990000000,990.0,6.582907870377288,6.6
186,Apartamento,Apartamento en venta en Zona Noroccidental,3,3,102,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 600.000.000,$,600000000,600.0,4.572008510026535,5.882352941176471
187,Apartamento,Apartamento en venta en Cedritos,3,3,122,Cedritos,Usaquén,$ 516.000.000,$,516000000,516.0,5.027419586695463,4.229508196721311
188,Apartamento,Apartamento en venta en Cedritos,3,3,82,Cedritos,Usaquén,$ 350.000.000,$,350000000,350.0,5.027419586695463,4.2682926829268295
189,Apartamento,Apartamento en venta en Bella Suiza,2,2,78,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 475.000.000,$,475000000,475.0,6.2905507012394,6.089743589743589
190,Apartamento,Apartamento en venta en Chapinero,3,2,141,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 749.000.000,$,749000000,749.0,4.58018576602501,5.3120567375886525
191,Casa,Casa en venta en Zona Noroccidental,4,3,280,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.195.000.000,$,1195000000,1195.0,4.572008510026535,4.267857142857143
192,Apartamento,Apartamento en venta en Usaquén,2,2,75,Usaquén,Usaquén,$ 498.000.000,$,498000000,498.0,5.65558134903221,6.64
193,Apartamento,Apartamento en venta en Santa Barbara,1,1,35,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 269.000.000,$,269000000,269.0,5.852628361947598,7.685714285714286
194,Apartamento,Apartamento en venta en Zona Noroccidental,2,1,43,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 153.000.000,$,153000000,153.0,4.572008510026535,3.558139534883721
195,Apartamento,Apartamento en venta en Zona Noroccidental,4,3,82,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 335.000.000,$,335000000,335.0,4.572008510026535,4.085365853658536
196,Apartamento,Apartamento en venta en Zona Noroccidental,3,2,77,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 399.000.000,$,399000000,399.0,4.572008510026535,5.181818181818182
197,Apartamento,Apartamento en venta en Cedritos,1,2,51,Cedritos,Usaquén,$ 373.000.000,$,373000000,373.0,5.027419586695463,7.313725490196078
198,Apartamento,Apartamento en venta en El Contador,2,2,70,El Contador,Los Cedros,$ 415.000.000,$,415000000,415.0,5.279454722492697,5.928571428571429
199,Apartamento,Apartamento en venta en Bella Suiza,3,4,180,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 1.550.000.000,$,1550000000,1550.0,6.2905507012394,8.61111111111111
200,Apartamento,Apartamento en venta en El Contador,3,3,90,El Contador,Los Cedros,$ 460.000.000,$,460000000,460.0,5.279454722492697,5.111111111111111
201,Apartamento,Apartamento en venta en Cedritos,2,1,52,Cedritos,Usaquén,$ 225.000.000,$,225000000,225.0,5.027419586695463,4.326923076923077
202,Apartamento,Apartamento en venta en Rafael Uribe Uribe,3,2,58,Rafael Uribe Uribe,Los Alcázares,$ 200.000.000,$,200000000,200.0,2.3312523627417128,3.4482758620689653
203,Apartamento,Apartamento en venta en Zona Noroccidental,2,2,50,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 234.000.000,$,234000000,234.0,4.572008510026535,4.68
204,Apartamento,Apartamento en venta en Zona Noroccidental,4,2,73,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 199.000.000,$,199000000,199.0,4.572008510026535,2.7260273972602738
205,Apartamento,Apartamento en venta en Bella Suiza,2,2,83,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 450.000.000,$,450000000,450.0,6.2905507012394,5.421686746987952
206,Apartamento,Apartamento en venta en Santa Barbara,5,5,375,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 1.400.000.000,$,1400000000,1400.0,5.852628361947598,3.7333333333333334
207,Apartamento,Apartamento en venta en Engativa,3,2,49,Engativa,Engativá,$ 202.000.000,$,202000000,202.0,2.887769666800428,4.122448979591836
208,Apartamento,Apartamento en venta en Bella Suiza,2,2,54,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 350.000.000,$,350000000,350.0,6.2905507012394,6.481481481481482
209,Apartamento,Apartamento en venta en Santa Barbara,2,3,85,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 519.000.000,$,519000000,519.0,5.852628361947598,6.105882352941176
210,Apartamento,Apartamento en venta en Usaquén,2,2,60,Usaquén,Usaquén,$ 310.000.000,$,310000000,310.0,5.65558134903221,5.166666666666667
211,Apartamento,Apartamento en venta en Zona Noroccidental,3,3,70,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 355.000.000,$,355000000,355.0,4.572008510026535,5.071428571428571
212,Apartamento,Apartamento en venta en Colina Campestre,3,2,108,Colina Campestre,Niza,$ 545.000.000,$,545000000,545.0,4.776341497750727,5.046296296296297
213,Apartamento,Apartamento en venta en Chapinero,2,2,89,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 720.000.000,$,720000000,720.0,4.58018576602501,8.089887640449438
214,Apartamento,Apartamento en venta en Chapinero,3,2,95,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 650.000.000,$,650000000,650.0,4.58018576602501,6.842105263157895
215,Apartamento,Apartamento en venta en Cedritos,3,2,87,Cedritos,Usaquén,$ 343.000.000,$,343000000,343.0,5.027419586695463,3.942528735632184
216,Apartamento,Apartamento en venta en Usme,3,1,46,Usme,USME: Alfonso López + Ciudad Usme,$ 127.000.000,$,127000000,127.0,3.847569525590091,2.760869565217391
217,Apartamento,Apartamento en venta en Ciudad Salitre,3,2,70,Ciudad Salitre,Ciudad Salitre Oriental,$ 370.000.000,$,370000000,370.0,7.412638847193035,5.285714285714286
218,Apartamento,Apartamento en venta en Kennedy,3,1,57,Kennedy,Kennedy Central,$ 162.000.000,$,162000000,162.0,3.382897908271655,2.8421052631578947
219,Apartamento,Apartamento en venta en Zona Noroccidental,3,4,300,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.560.000.000,$,1560000000,1560.0,4.572008510026535,5.2
220,Apartamento,Apartamento en venta en Usme,3,1,48,Usme,USME: Alfonso López + Ciudad Usme,$ 136.000.000,$,136000000,136.0,3.847569525590091,2.8333333333333335
221,Casa,Casa en venta en Engativa,4,2,90,Engativa,Engativá,$ 265.000.000,$,265000000,265.0,2.887769666800428,2.9444444444444446
222,Apartamento,Apartamento en venta en Usme,2,1,43,Usme,USME: Alfonso López + Ciudad Usme,$ 131.000.000,$,131000000,131.0,3.847569525590091,3.046511627906977
223,Casa,Casa en venta en Usaquén,3,2,114,Usaquén,Usaquén,$ 416.000.000,$,416000000,416.0,5.65558134903221,3.6491228070175437
224,Apartamento,Apartamento en venta en Zona Noroccidental,2,1,43,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 161.000.000,$,161000000,161.0,4.572008510026535,3.744186046511628
225,Casa,Casa en venta en El Contador,4,3,210,El Contador,Los Cedros,$ 900.000.000,$,900000000,900.0,5.279454722492697,4.285714285714286
226,Casa,Casa en venta en Nueva Zelandia,4,2,105,Nueva Zelandia,SUBA: La Academia + Guaymaral + San José de Bavaria,$ 389.000.000,$,389000000,389.0,4.173159132007234,3.704761904761905
227,Apartamento,Apartamento en venta en Usaquén,3,1,54,Usaquén,Usaquén,$ 190.000.000,$,190000000,190.0,5.65558134903221,3.5185185185185186
228,Apartamento,Apartamento en venta en Usme,3,1,50,Usme,USME: Alfonso López + Ciudad Usme,$ 139.000.000,$,139000000,139.0,3.847569525590091,2.78
229,Apartamento,Apartamento en venta en Cedritos,2,2,70,Cedritos,Usaquén,$ 319.000.000,$,319000000,319.0,5.027419586695463,4.557142857142857
230,Apartamento,Apartamento en venta en Cedritos,1,2,52,Cedritos,Usaquén,$ 327.000.000,$,327000000,327.0,5.027419586695463,6.288461538461538
231,Apartamento,Apartamento en venta en La Calleja,1,2,70,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 474.500.000,$,474500000,474.5,6.582907870377288,6.7785714285714285
232,Apartamento,Apartamento en venta en Cedritos,1,2,48,Cedritos,Usaquén,$ 308.000.000,$,308000000,308.0,5.027419586695463,6.416666666666667
233,Apartamento,Apartamento en venta en Zona Noroccidental,3,3,134,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 720.000.000,$,720000000,720.0,4.572008510026535,5.373134328358209
234,Apartamento,Apartamento en venta en Cedritos,3,2,66,Cedritos,Usaquén,$ 310.000.000,$,310000000,310.0,5.027419586695463,4.696969696969697
235,Apartamento,Apartamento en venta en Madelena,2,1,40,Madelena,Arborizadora,$ 177.500.000,$,177500000,177.5,2.4595859327850254,4.4375
236,Casa,Casa en venta en Zona Noroccidental,4,3,222,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.200.000.000,$,1200000000,1200.0,4.572008510026535,5.405405405405405
237,Apartamento,Apartamento en venta en El Plan,3,2,77,El Plan,El Rincón,$ 380.000.000,$,380000000,380.0,5.3172697724810405,4.935064935064935
238,Apartamento,Apartamento en venta en Suba,3,2,53,Suba,Suba,$ 210.000.000,$,210000000,210.0,4.323720522957072,3.9622641509433962
239,Casa,Casa en venta en Kennedy,14,7,360,Kennedy,Kennedy Central,$ 1.290.000.000,$,1290000000,1290.0,3.382897908271655,3.5833333333333335
240,Apartamento,Apartamento en venta en Cedritos,3,2,77,Cedritos,Usaquén,$ 320.000.000,$,320000000,320.0,5.027419586695463,4.1558441558441555
241,Apartamento,Apartamento en venta en San Patricio,1,2,60,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 445.000.000,$,445000000,445.0,6.831854578231803,7.416666666666667
242,Apartamento,Apartamento en venta en Usaquén,3,2,91,Usaquén,Usaquén,$ 340.000.000,$,340000000,340.0,5.65558134903221,3.7362637362637363
243,Apartamento,Apartamento en venta en Santa Barbara,3,3,114,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 510.000.000,$,510000000,510.0,5.852628361947598,4.473684210526316
244,Casa,Casa en venta en Usaquén,7,3,240,Usaquén,Usaquén,$ 465.000.000,$,465000000,465.0,5.65558134903221,1.9375
245,Apartamento,Apartamento en venta en Villa Alsacia,2,1,42,Villa Alsacia,KENNEDY: Castilla + Bavaria,$ 220.000.000,$,220000000,220.0,4.139391447368421,5.238095238095238
246,Apartamento,Apartamento en venta en Hayuelos,3,2,69,Hayuelos,Modelia,$ 337.000.000,$,337000000,337.0,4.814082765845993,4.884057971014493
247,Apartamento,Apartamento en venta en Kennedy,2,2,54,Kennedy,Kennedy Central,$ 260.000.000,$,260000000,260.0,3.382897908271655,4.814814814814815
248,Apartamento,Apartamento en venta en Tintala,3,3,98,Tintala,Tintala,$ 445.000.000,$,445000000,445.0,3.7991992442958873,4.540816326530612
249,Apartamento,Apartamento en venta en Tintala,3,2,74,Tintala,Tintala,$ 290.000.000,$,290000000,290.0,3.7991992442958873,3.918918918918919
250,Apartamento,Apartamento en venta en Nueva Zelandia,2,2,56,Nueva Zelandia,SUBA: La Academia + Guaymaral + San José de Bavaria,$ 342.514.000,$,342514000,342.514,4.173159132007234,6.116321428571429
251,Apartamento,Apartamento en venta en Santa Paula,2,3,89,Santa Paula,USAQUÉN: Country Club + Santa Bárbara,$ 625.000.000,$,625000000,625.0,6.486130972268628,7.022471910112359
252,Apartamento,Apartamento en venta en Zona Noroccidental,3,2,90,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 490.000.000,$,490000000,490.0,4.572008510026535,5.444444444444445
253,Apartamento,Apartamento en venta en Usaquén,3,2,71,Usaquén,Usaquén,$ 350.000.000,$,350000000,350.0,5.65558134903221,4.929577464788732
254,Apartamento,Apartamento en venta en Cedritos,3,2,90,Cedritos,Usaquén,$ 444.150.000,$,444150000,444.15,5.027419586695463,4.935
255,Apartamento,Apartamento en venta en Villemar,3,2,78,Villemar,Fontibón,$ 360.000.000,$,360000000,360.0,3.9515895953757227,4.615384615384615
256,Apartamento,Apartamento en venta en Santa Fe,1,2,54,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 370.000.000,$,370000000,370.0,5.754799433180728,6.851851851851852
257,Apartamento,Apartamento en venta en Kennedy,3,2,52,Kennedy,Kennedy Central,$ 150.000.000,$,150000000,150.0,3.382897908271655,2.8846153846153846
258,Apartamento,Apartamento en venta en Tintala,2,2,54,Tintala,Tintala,$ 232.500.000,$,232500000,232.5,3.7991992442958873,4.305555555555555
259,Apartamento,Apartamento en venta en Kennedy,3,2,64,Kennedy,Kennedy Central,$ 271.000.000,$,271000000,271.0,3.382897908271655,4.234375
260,Apartamento,Apartamento en venta en Santa Fe,1,2,60,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 450.000.000,$,450000000,450.0,5.754799433180728,7.5
261,Apartamento,Apartamento en venta en Tintala,3,2,55,Tintala,Tintala,$ 163.500.000,$,163500000,163.5,3.7991992442958873,2.9727272727272727
262,Apartamento,Apartamento en venta en Kennedy,4,2,88,Kennedy,Kennedy Central,$ 390.000.000,$,390000000,390.0,3.382897908271655,4.431818181818182
263,Casa,Casa en venta en Zona Noroccidental,3,2,89,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 300.000.000,$,300000000,300.0,4.572008510026535,3.3707865168539324
264,Apartamento,Apartamento en venta en Mazuren,3,3,85,Mazuren,El Prado,$ 406.000.000,$,406000000,406.0,3.8513890438469263,4.776470588235294
265,Apartamento,Apartamento en venta en Bella Suiza,1,2,61,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 465.000.000,$,465000000,465.0,6.2905507012394,7.622950819672131
266,Apartamento,Apartamento en venta en El Contador,2,2,62,El Contador,Los Cedros,$ 390.000.000,$,390000000,390.0,5.279454722492697,6.290322580645161
267,Apartamento,Apartamento en venta en Antonio Nariño,2,1,37,Antonio Nariño,Restrepo,$ 175.000.000,$,175000000,175.0,2.816232272901495,4.72972972972973
268,Apartamento,Apartamento en venta en El Batán,2,2,91,El Batán,La Alhambra,$ 445.000.000,$,445000000,445.0,5.0067874515333095,4.8901098901098905
269,Apartamento,Apartamento en venta en Usaquén,2,2,60,Usaquén,Usaquén,$ 422.000.000,$,422000000,422.0,5.65558134903221,7.033333333333333
270,Apartamento,Apartamento en venta en Zona Noroccidental,3,4,112,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 690.000.000,$,690000000,690.0,4.572008510026535,6.160714285714286
271,Apartamento,Apartamento en venta en El Batán,2,2,91,El Batán,La Alhambra,$ 445.000.000,$,445000000,445.0,5.0067874515333095,4.8901098901098905
272,Apartamento,Apartamento en venta en Usaquén,1,2,42,Usaquén,Usaquén,$ 357.000.000,$,357000000,357.0,5.65558134903221,8.5
273,Apartamento,Apartamento en venta en Bella Suiza,1,2,61,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 465.000.000,$,465000000,465.0,6.2905507012394,7.622950819672131
274,Apartamento,Apartamento en venta en Tintala,3,2,59,Tintala,Tintala,$ 164.000.000,$,164000000,164.0,3.7991992442958873,2.7796610169491527
275,Casa,Casa en venta en Zona Noroccidental,3,2,89,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 300.000.000,$,300000000,300.0,4.572008510026535,3.3707865168539324
276,Apartamento,Apartamento en venta en Mazuren,3,3,85,Mazuren,El Prado,$ 406.000.000,$,406000000,406.0,3.8513890438469263,4.776470588235294
277,Apartamento,Apartamento en venta en Usaquén,4,4,261,Usaquén,Usaquén,$ 1.700.000.000,$,1700000000,1700.0,5.65558134903221,6.513409961685824
278,Apartamento,Apartamento en venta en Usaquén,2,3,109,Usaquén,Usaquén,$ 570.000.000,$,570000000,570.0,5.65558134903221,5.229357798165138
279,Casa,Casa en venta en La Uribe,3,3,110,La Uribe,Usaquén,$ 460.000.000,$,460000000,460.0,4.266437768240343,4.181818181818182
280,Apartamento,Apartamento en venta en Usaquén,3,3,157,Usaquén,Usaquén,$ 960.000.000,$,960000000,960.0,5.65558134903221,6.114649681528663
281,Apartamento,Apartamento en venta en Santa Barbara,2,2,81,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 510.000.000,$,510000000,510.0,5.852628361947598,6.296296296296297
282,Apartamento,Apartamento en venta en Usaquén,1,2,69,Usaquén,Usaquén,$ 520.000.000,$,520000000,520.0,5.65558134903221,7.536231884057971
283,Apartamento,Apartamento en venta en Zona Noroccidental,2,1,36,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 142.000.000,$,142000000,142.0,4.572008510026535,3.9444444444444446
284,Apartamento,Apartamento en venta en Santa Fe,3,2,172,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 750.000.000,$,750000000,750.0,5.754799433180728,4.3604651162790695
